"AGE","LocFit","MEAN(of_boot)","0.05","0.95"
8360,-0.244473496310157,-0.244473496310157,-0.244473496310157,-0.244473496310157
8370,-0.225955544882412,-0.225955544882412,-0.225955544882412,-0.225955544882412
8380,-0.208627513183108,-0.208627513183108,-0.208627513183108,-0.208627513183108
8390,-0.192494942527564,-0.192494942527564,-0.192494942527564,-0.192494942527564
8400,-0.177563374231101,-0.177563374231101,-0.177563374231101,-0.177563374231101
8410,-0.163838349609039,-0.163838349609039,-0.163838349609039,-0.163838349609039
8420,-0.151325409976698,-0.151325409976698,-0.151325409976698,-0.151325409976698
8430,-0.140030096649399,-0.140030096649399,-0.140030096649399,-0.140030096649399
8440,-0.129957950942462,-0.129957950942462,-0.129957950942462,-0.129957950942462
8450,-0.121114514171207,-0.121114514171207,-0.121114514171207,-0.121114514171207
8460,-0.113505327650955,-0.113505327650955,-0.113505327650955,-0.113505327650955
8470,-0.107135932697025,-0.107135932697025,-0.107135932697025,-0.107135932697025
8480,-0.102011870624739,-0.102011870624739,-0.102011870624739,-0.102011870624739
8490,-0.0981386827494166,-0.0981386827494166,-0.0981386827494166,-0.0981386827494166
8500,-0.095521910386378,-0.095521910386378,-0.095521910386378,-0.095521910386378
8510,-0.0941670948509438,-0.0941670948509438,-0.0941670948509438,-0.0941670948509438
8520,-0.094079777458434,-0.094079777458434,-0.094079777458434,-0.094079777458434
8530,-0.0952654995241691,-0.095265499524169,-0.095265499524169,-0.095265499524169
8540,-0.0975207904291741,-0.0975207904291741,-0.0975207904291741,-0.0975207904291741
8550,-0.100410929038218,-0.100410929038218,-0.100410929038218,-0.100410929038218
8560,-0.103880965061093,-0.103880965061093,-0.103880965061093,-0.103880965061093
8570,-0.107886788092613,-0.107886788092613,-0.107886788092613,-0.107886788092613
8580,-0.11238428772759,-0.11238428772759,-0.11238428772759,-0.11238428772759
8590,-0.117329353560836,-0.117329353560836,-0.117329353560836,-0.117329353560836
8600,-0.122677875187163,-0.122677875187163,-0.122677875187163,-0.122677875187163
8610,-0.128385742201385,-0.128385742201385,-0.128385742201385,-0.128385742201385
8620,-0.134408844198313,-0.134408844198313,-0.134408844198313,-0.134408844198313
8630,-0.14070307077276,-0.14070307077276,-0.14070307077276,-0.14070307077276
8640,-0.147224311519538,-0.147224311519538,-0.147224311519538,-0.147224311519538
8650,-0.153928456033461,-0.153928456033461,-0.153928456033461,-0.153928456033461
8660,-0.160771393909339,-0.160771393909339,-0.160771393909339,-0.160771393909339
8670,-0.167709014741986,-0.167709014741986,-0.167709014741986,-0.167709014741986
8680,-0.174697208126215,-0.174697208126215,-0.174697208126215,-0.174697208126215
8690,-0.181691863656837,-0.181691863656837,-0.181691863656837,-0.181691863656837
8700,-0.188648870928665,-0.188648870928665,-0.188648870928665,-0.188648870928665
8710,-0.195524119536511,-0.195524119536511,-0.195524119536511,-0.195524119536511
8720,-0.202273499075188,-0.202273499075188,-0.202273499075188,-0.202273499075188
8730,-0.208852899139509,-0.208852899139509,-0.208852899139509,-0.208852899139509
8740,-0.215218209324285,-0.215218209324285,-0.215218209324285,-0.215218209324285
8750,-0.221325319224329,-0.221325319224329,-0.221325319224329,-0.221325319224329
8760,-0.227130118434454,-0.227130118434454,-0.227130118434454,-0.227130118434454
8770,-0.232588496549472,-0.232588496549472,-0.232588496549472,-0.232588496549472
8780,-0.237656343164196,-0.237656343164196,-0.237656343164196,-0.237656343164196
8790,-0.242289547873437,-0.242289547873437,-0.242289547873437,-0.242289547873437
8800,-0.246444000272009,-0.246444000272009,-0.246444000272009,-0.246444000272009
8810,-0.250075589954723,-0.250075589954723,-0.250075589954723,-0.250075589954723
8820,-0.253140206516393,-0.253140206516393,-0.253140206516393,-0.253140206516393
8830,-0.25559373955183,-0.25559373955183,-0.25559373955183,-0.25559373955183
8840,-0.257392078655848,-0.257392078655848,-0.257392078655848,-0.257392078655848
8850,-0.258491113423258,-0.258491113423258,-0.258491113423258,-0.258491113423258
8860,-0.258846733448872,-0.258846733448872,-0.258846733448872,-0.258846733448872
8870,-0.258431270869695,-0.258431270869695,-0.258431270869695,-0.258431270869695
8880,-0.258484108096827,-0.258484108096827,-0.258484108096827,-0.258484108096827
8890,-0.259770849737066,-0.259770849737066,-0.259770849737066,-0.259770849737066
8900,-0.262252005357594,-0.262252005357594,-0.262252005357594,-0.262252005357594
8910,-0.265888084525594,-0.265888084525594,-0.265888084525594,-0.265888084525594
8920,-0.270639596808248,-0.270639596808248,-0.270639596808248,-0.270639596808248
8930,-0.27646705177274,-0.27646705177274,-0.27646705177274,-0.27646705177274
8940,-0.283330958986253,-0.283330958986253,-0.283330958986253,-0.283330958986253
8950,-0.291191828015967,-0.291191828015967,-0.291191828015967,-0.291191828015967
8960,-0.300010168429068,-0.300010168429068,-0.300010168429068,-0.300010168429068
8970,-0.309746489792736,-0.309746489792736,-0.309746489792736,-0.309746489792736
8980,-0.320361301674155,-0.320361301674155,-0.320361301674155,-0.320361301674155
8990,-0.331815113640508,-0.331815113640508,-0.331815113640508,-0.331815113640508
9000,-0.344068435258976,-0.344068435258976,-0.344068435258976,-0.344068435258976
9010,-0.357081776096744,-0.357081776096744,-0.357081776096744,-0.357081776096744
9020,-0.370815645720993,-0.370815645720993,-0.370815645720993,-0.370815645720993
9030,-0.385230553698905,-0.385230553698905,-0.385230553698905,-0.385230553698905
9040,-0.400287009597665,-0.400287009597665,-0.400287009597665,-0.400287009597665
9050,-0.415945522984454,-0.415945522984454,-0.415945522984454,-0.415945522984454
9060,-0.432166603426455,-0.432166603426455,-0.432166603426455,-0.432166603426455
9070,-0.448910760490851,-0.448910760490851,-0.448910760490851,-0.448910760490851
9080,-0.466138503744824,-0.466138503744824,-0.466138503744824,-0.466138503744824
9090,-0.483810342755558,-0.483810342755558,-0.483810342755558,-0.483810342755558
9100,-0.501886787090234,-0.501886787090234,-0.501886787090234,-0.501886787090234
9110,-0.520328346316036,-0.520328346316036,-0.520328346316036,-0.520328346316036
9120,-0.539095530000145,-0.539095530000145,-0.539095530000145,-0.539095530000145
9130,-0.558148847709746,-0.558148847709746,-0.558148847709746,-0.558148847709746
9140,-0.57744880901202,-0.57744880901202,-0.57744880901202,-0.57744880901202
9150,-0.59695592347415,-0.59695592347415,-0.59695592347415,-0.59695592347415
9160,-0.616630700663319,-0.616630700663319,-0.616630700663319,-0.616630700663319
9170,-0.636433650146709,-0.636433650146709,-0.636433650146709,-0.636433650146709
9180,-0.656325281491503,-0.656325281491503,-0.656325281491503,-0.656325281491503
9190,-0.676266104264885,-0.676266104264885,-0.676266104264885,-0.676266104264885
9200,-0.696216628034035,-0.696216628034035,-0.696216628034035,-0.696216628034035
9210,-0.716145165757342,-0.716145165757342,-0.716145165757342,-0.716145165757342
9220,-0.736061488446572,-0.736061488446572,-0.736061488446572,-0.736061488446572
9230,-0.755907173503332,-0.755907173503332,-0.755907173503332,-0.755907173503332
9240,-0.775609126774629,-0.775609126774629,-0.775609126774629,-0.775609126774629
9250,-0.795094254107469,-0.795094254107469,-0.795094254107469,-0.795094254107469
9260,-0.814289461348859,-0.814289461348859,-0.814289461348859,-0.814289461348859
9270,-0.833121654345805,-0.833121654345805,-0.833121654345805,-0.833121654345805
9280,-0.851517738945315,-0.851517738945315,-0.851517738945315,-0.851517738945315
9290,-0.869404620994395,-0.869404620994395,-0.869404620994395,-0.869404620994395
9300,-0.886709206340051,-0.886709206340051,-0.886709206340051,-0.886709206340051
9310,-0.903358400829291,-0.903358400829291,-0.903358400829291,-0.903358400829291
9320,-0.919279110309121,-0.919279110309121,-0.919279110309121,-0.919279110309121
9330,-0.934398240626547,-0.934398240626547,-0.934398240626547,-0.934398240626547
9340,-0.948642697628577,-0.948642697628577,-0.948642697628577,-0.948642697628577
9350,-0.961939387162217,-0.961939387162217,-0.961939387162217,-0.961939387162217
9360,-0.974215215074473,-0.974215215074473,-0.974215215074473,-0.974215215074473
9370,-0.985397087212352,-0.985397087212353,-0.985397087212353,-0.985397087212353
9380,-0.995411909422862,-0.995411909422862,-0.995411909422862,-0.995411909422862
9390,-1.00418658755301,-1.00418658755301,-1.00418658755301,-1.00418658755301
9400,-1.0116480274498,-1.0116480274498,-1.0116480274498,-1.0116480274498
9410,-1.01772313496024,-1.01772313496024,-1.01772313496024,-1.01772313496024
9420,-1.02233881593133,-1.02233881593133,-1.02233881593133,-1.02233881593133
9430,-1.02542197621009,-1.02542197621009,-1.02542197621009,-1.02542197621009
9440,-1.02689952164352,-1.02689952164352,-1.02689952164352,-1.02689952164352
9450,-1.02669835807863,-1.02669835807863,-1.02669835807863,-1.02669835807863
9460,-1.02474539136242,-1.02474539136242,-1.02474539136242,-1.02474539136242
9470,-1.0209675273419,-1.0209675273419,-1.0209675273419,-1.0209675273419
9480,-1.01529167186407,-1.01529167186407,-1.01529167186407,-1.01529167186407
9490,-1.00764473077595,-1.00764473077595,-1.00764473077595,-1.00764473077595
9500,-0.99795360992454,-0.99795360992454,-0.99795360992454,-0.99795360992454
9510,-0.986145215156845,-0.986145215156845,-0.986145215156845,-0.986145215156845
9520,-0.972146452319874,-0.972146452319874,-0.972146452319874,-0.972146452319874
9530,-0.955884227260633,-0.955884227260633,-0.955884227260633,-0.955884227260633
9540,-0.937285445826128,-0.937285445826128,-0.937285445826128,-0.937285445826128
9550,-0.916444569513672,-0.916444569513672,-0.916444569513672,-0.916444569513672
9560,-0.89378126769674,-0.89378126769674,-0.89378126769674,-0.89378126769674
9570,-0.86940233677304,-0.86940233677304,-0.86940233677304,-0.86940233677304
9580,-0.843397653459023,-0.843397653459023,-0.843397653459023,-0.843397653459023
9590,-0.815857094471142,-0.815857094471142,-0.815857094471142,-0.815857094471142
9600,-0.786870536525848,-0.786870536525848,-0.786870536525848,-0.786870536525848
9610,-0.756527856339594,-0.756527856339594,-0.756527856339594,-0.756527856339594
9620,-0.724918930628832,-0.724918930628832,-0.724918930628832,-0.724918930628832
9630,-0.692133636110013,-0.692133636110013,-0.692133636110013,-0.692133636110013
9640,-0.65826184949959,-0.65826184949959,-0.65826184949959,-0.65826184949959
9650,-0.623393447514014,-0.623393447514014,-0.623393447514014,-0.623393447514014
9660,-0.587618306869739,-0.587618306869739,-0.587618306869739,-0.587618306869739
9670,-0.551026304283215,-0.551026304283215,-0.551026304283215,-0.551026304283215
9680,-0.513707316470895,-0.513707316470895,-0.513707316470895,-0.513707316470895
9690,-0.475751220149231,-0.475751220149231,-0.475751220149231,-0.475751220149231
9700,-0.437247892034674,-0.437247892034674,-0.437247892034674,-0.437247892034674
9710,-0.398287208843678,-0.398287208843678,-0.398287208843678,-0.398287208843678
9720,-0.358959047292693,-0.358959047292693,-0.358959047292693,-0.358959047292693
9730,-0.319353284098173,-0.319353284098173,-0.319353284098173,-0.319353284098173
9740,-0.279559795976568,-0.279559795976568,-0.279559795976568,-0.279559795976568
9750,-0.239668459644331,-0.239668459644332,-0.239668459644332,-0.239668459644332
9760,-0.199769151817915,-0.199769151817915,-0.199769151817915,-0.199769151817915
9770,-0.15995174921377,-0.15995174921377,-0.15995174921377,-0.15995174921377
9780,-0.12030612854835,-0.12030612854835,-0.12030612854835,-0.12030612854835
9790,-0.0809221665381056,-0.0809221665381057,-0.0809221665381057,-0.0809221665381057
9800,-0.0418897398994895,-0.0418897398994896,-0.0418897398994896,-0.0418897398994896
9810,-0.00329872534895342,-0.00329872534895359,-0.00329872534895359,-0.00329872534895359
9820,0.0347610003970504,0.0347610003970502,0.0347610003970502,0.0347610003970502
9830,0.0721995606220699,0.0721995606220697,0.0721995606220697,0.0721995606220697
9840,0.108927078609653,0.108927078609653,0.108927078609653,0.108927078609653
9850,0.144853677643348,0.144853677643348,0.144853677643348,0.144853677643348
9860,0.179889481006703,0.179889481006703,0.179889481006703,0.179889481006703
9870,0.213944611983265,0.213944611983265,0.213944611983265,0.213944611983265
9880,0.246928965560106,0.246928965560106,0.246928965560106,0.246928965560106
9890,0.278684841687723,0.278684841687723,0.278684841687723,0.278684841687723
9900,0.309059517569286,0.309059517569286,0.309059517569286,0.309059517569286
9910,0.337949666971133,0.337949666971133,0.337949666971133,0.337949666971133
9920,0.365251963659602,0.365251963659602,0.365251963659602,0.365251963659602
9930,0.390863081401031,0.390863081401031,0.390863081401031,0.390863081401031
9940,0.414679693961758,0.414679693961758,0.414679693961758,0.414679693961758
9950,0.436598475108121,0.436598475108121,0.436598475108121,0.436598475108121
9960,0.456516098606457,0.456516098606457,0.456516098606457,0.456516098606457
9970,0.474329238223106,0.474329238223106,0.474329238223106,0.474329238223106
9980,0.489934567724404,0.489934567724404,0.489934567724404,0.489934567724404
9990,0.50322876087669,0.503228760876689,0.503228760876689,0.503228760876689
10000,0.514108491446301,0.514108491446301,0.514108491446301,0.514108491446301
10010,0.522470433199576,0.522470433199575,0.522470433199575,0.522470433199575
10020,0.528211259902852,0.528211259902852,0.528211259902852,0.528211259902852
10030,0.531227645322467,0.531227645322467,0.531227645322467,0.531227645322467
10040,0.531416263224761,0.531416263224761,0.531416263224761,0.531416263224761
10050,0.528673787376069,0.528673787376069,0.528673787376069,0.528673787376069
10060,0.522896891542731,0.522896891542731,0.522896891542731,0.522896891542731
10070,0.513982249491084,0.513982249491084,0.513982249491084,0.513982249491084
10080,0.501826534987466,0.501826534987466,0.501826534987466,0.501826534987466
10090,0.486326421798216,0.486326421798216,0.486326421798216,0.486326421798216
10100,0.46737858368967,0.46737858368967,0.46737858368967,0.46737858368967
10110,0.444879694428168,0.444879694428167,0.444879694428167,0.444879694428167
10120,0.418726427780046,0.418726427780046,0.418726427780046,0.418726427780046
10130,0.388815457511644,0.388815457511644,0.388815457511644,0.388815457511644
10140,0.355043457389298,0.355043457389298,0.355043457389298,0.355043457389298
10150,0.317307101179347,0.317307101179347,0.317307101179347,0.317307101179347
10160,0.27550306264813,0.275503062648129,0.275503062648129,0.275503062648129
10170,0.229528015561982,0.229528015561982,0.229528015561982,0.229528015561982
10180,0.179278633687244,0.179278633687244,0.179278633687244,0.179278633687244
10190,0.124651590790252,0.124651590790252,0.124651590790252,0.124651590790252
10200,0.0655435606373449,0.0655435606373449,0.0655435606373449,0.0655435606373449
10210,0.00185121699486041,0.00185121699486041,0.00185121699486041,0.00185121699486041
10220,-0.0660465207098935,-0.0660465207098935,-0.0660465207098935,-0.0660465207098935
10230,-0.133192100470622,-0.133192100470622,-0.133192100470622,-0.133192100470622
10240,-0.198277802935465,-0.198277802935465,-0.198277802935465,-0.198277802935465
10250,-0.261330502713739,-0.261330502713739,-0.261330502713739,-0.261330502713739
10260,-0.322377074414764,-0.322377074414764,-0.322377074414764,-0.322377074414764
10270,-0.381444392647857,-0.381444392647857,-0.381444392647857,-0.381444392647857
10280,-0.438559332022336,-0.438559332022336,-0.438559332022336,-0.438559332022336
10290,-0.493748767147521,-0.493748767147521,-0.493748767147521,-0.493748767147521
10300,-0.547039572632729,-0.547039572632729,-0.547039572632729,-0.547039572632729
10310,-0.598458623087278,-0.598458623087278,-0.598458623087278,-0.598458623087278
10320,-0.648032793120487,-0.648032793120487,-0.648032793120487,-0.648032793120487
10330,-0.695788957341674,-0.695788957341674,-0.695788957341674,-0.695788957341674
10340,-0.741753990360158,-0.741753990360158,-0.741753990360158,-0.741753990360158
10350,-0.785954766785256,-0.785954766785256,-0.785954766785256,-0.785954766785256
10360,-0.828418161226286,-0.828418161226286,-0.828418161226286,-0.828418161226286
10370,-0.869171048292568,-0.869171048292568,-0.869171048292568,-0.869171048292568
10380,-0.908240302593419,-0.908240302593419,-0.908240302593419,-0.908240302593419
10390,-0.945652798738158,-0.945652798738158,-0.945652798738158,-0.945652798738158
10400,-0.981435411336102,-0.981435411336102,-0.981435411336102,-0.981435411336102
10410,-1.01561501499657,-1.01561501499657,-1.01561501499657,-1.01561501499657
10420,-1.04821848432888,-1.04821848432888,-1.04821848432888,-1.04821848432888
10430,-1.07927269394235,-1.07927269394235,-1.07927269394235,-1.07927269394235
10440,-1.1088045184463,-1.1088045184463,-1.1088045184463,-1.1088045184463
10450,-1.13684083245005,-1.13684083245005,-1.13684083245005,-1.13684083245005
10460,-1.16340851056291,-1.16340851056291,-1.16340851056291,-1.16340851056291
10470,-1.18853442739421,-1.18853442739421,-1.18853442739421,-1.18853442739421
10480,-1.21224545755326,-1.21224545755326,-1.21224545755326,-1.21224545755326
10490,-1.23456847564938,-1.23456847564938,-1.23456847564938,-1.23456847564938
10500,-1.25553035629188,-1.25553035629188,-1.25553035629188,-1.25553035629188
10510,-1.2751579740901,-1.2751579740901,-1.2751579740901,-1.2751579740901
10520,-1.29347820365333,-1.29347820365333,-1.29347820365333,-1.29347820365333
10530,-1.31051791959092,-1.31051791959092,-1.31051791959092,-1.31051791959092
10540,-1.32630399651216,-1.32630399651216,-1.32630399651216,-1.32630399651216
10550,-1.34086330902638,-1.34086330902638,-1.34086330902638,-1.34086330902638
10560,-1.35432406273888,-1.35432406273888,-1.35432406273888,-1.35432406273888
10570,-1.36701697799982,-1.36701697799982,-1.36701697799982,-1.36701697799982
10580,-1.37898435304487,-1.37898435304487,-1.37898435304487,-1.37898435304487
10590,-1.3902474587469,-1.3902474587469,-1.3902474587469,-1.3902474587469
10600,-1.40082756597877,-1.40082756597877,-1.40082756597877,-1.40082756597877
10610,-1.41074594561331,-1.41074594561331,-1.41074594561331,-1.41074594561331
10620,-1.42002386852339,-1.42002386852339,-1.42002386852339,-1.42002386852339
10630,-1.42868260558185,-1.42868260558185,-1.42868260558185,-1.42868260558185
10640,-1.43674342766155,-1.43674342766155,-1.43674342766155,-1.43674342766155
10650,-1.44422760563535,-1.44422760563535,-1.44422760563535,-1.44422760563535
10660,-1.45115641037609,-1.45115641037609,-1.45115641037609,-1.45115641037609
10670,-1.45755111275662,-1.45755111275662,-1.45755111275662,-1.45755111275662
10680,-1.46343298364981,-1.46343298364981,-1.46343298364981,-1.46343298364981
10690,-1.4688232939285,-1.4688232939285,-1.4688232939285,-1.4688232939285
10700,-1.47374331446554,-1.47374331446554,-1.47374331446554,-1.47374331446554
10710,-1.47821431613379,-1.47821431613379,-1.47821431613379,-1.47821431613379
10720,-1.4822575698061,-1.4822575698061,-1.4822575698061,-1.4822575698061
10730,-1.48589434635533,-1.48589434635533,-1.48589434635533,-1.48589434635533
10740,-1.48914591665431,-1.48914591665431,-1.48914591665431,-1.48914591665431
10750,-1.49203355157592,-1.49203355157592,-1.49203355157592,-1.49203355157592
10760,-1.494578521993,-1.494578521993,-1.494578521993,-1.494578521993
10770,-1.49680209877839,-1.49680209877839,-1.49680209877839,-1.49680209877839
10780,-1.49872555280497,-1.49872555280497,-1.49872555280497,-1.49872555280497
10790,-1.50037015494557,-1.50037015494557,-1.50037015494557,-1.50037015494557
10800,-1.50175717607305,-1.50175717607305,-1.50175717607305,-1.50175717607305
10810,-1.50290788706027,-1.50290788706027,-1.50290788706027,-1.50290788706027
10820,-1.50384355878007,-1.50384355878007,-1.50384355878007,-1.50384355878007
10830,-1.50458546210531,-1.50458546210531,-1.50458546210531,-1.50458546210531
10840,-1.50515486790884,-1.50515486790884,-1.50515486790884,-1.50515486790884
10850,-1.50557304706351,-1.50557304706351,-1.50557304706351,-1.50557304706351
10860,-1.50586127044218,-1.50586127044218,-1.50586127044218,-1.50586127044218
10870,-1.5060408089177,-1.5060408089177,-1.5060408089177,-1.5060408089177
10880,-1.50613293336292,-1.50613293336292,-1.50613293336292,-1.50613293336292
10890,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10900,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10910,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10920,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10930,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10940,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10950,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10960,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10970,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10980,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
10990,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11000,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11010,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11020,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11030,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11040,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11050,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11060,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11070,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11080,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11090,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
11100,-1.50615891465069,-1.50615891465069,-1.50615891465069,-1.50615891465069
