"Age","FFPikku","FFCharly","FFRosalia","FFmean"
3100,0.00475371026452868,0.0061557032165981,0.0043620636798251,0.00509049238698396
3110,0.00476525423973718,0.00616053005132646,0.00437727935878031,0.00510102121661465
3120,0.00477686756651561,0.00616562572894856,0.0043924716773325,0.00511165499093222
3130,0.00478854887554833,0.00617100082087381,0.00440762285373406,0.00512239085005207
3140,0.00480028493653746,0.00617664101201538,0.00442271822135168,0.00513321472330151
3150,0.00481206265877166,0.00618252797192497,0.00443774097902761,0.00514411053657475
3160,0.00482387615727736,0.00618865549600023,0.00445267259952449,0.00515506808426736
3170,0.00483572133163689,0.00619501726848833,0.00446750313195501,0.00516608057736008
3180,0.00484758930911213,0.0062016068654079,0.00448221180302133,0.00517713599251378
3190,0.00485946638025215,0.00620841775748855,0.0044967858218924,0.0051882233198777
3200,0.00487134560082119,0.00621544331313127,0.00451121117677863,0.00519933336357703
3210,0.00488321879023463,0.00622267680139216,0.00452546696380333,0.00521045418514337
3220,0.00489507373438931,0.00623011885220229,0.00453954943085545,0.00522158067248235
3230,0.00490689984968356,0.00623776656624453,0.00455343602292768,0.00523270081295192
3240,0.0049186913834351,0.00624560454406773,0.0045671153962606,0.00524380377458781
3250,0.00493044116494304,0.0062536203927658,0.0045805778598994,0.00525487980586941
3260,0.00494213180744588,0.00626180688994422,0.00459380060821348,0.00526591310186786
3270,0.00495374704789745,0.006270156735258,0.00460678575033657,0.00527689651116401
3280,0.00496528747360972,0.00627866255368279,0.00461951018516835,0.00528782007082029
3290,0.00497674730717068,0.00628731689882698,0.00463196358041943,0.0052986759288057
3300,0.00498811303603795,0.00629611225628511,0.00464414177608482,0.00530945568946929
3310,0.00499936069889731,0.0063050410470328,0.00465602063150633,0.00532014079247881
3320,0.00501048184888342,0.00631410333677732,0.00466760755439068,0.00533073091335047
3330,0.00502148324020259,0.00632328883131712,0.00467888008264059,0.0053412173847201
3340,0.00503235756497485,0.00633258303396024,0.00468982849079492,0.00535158969657667
3350,0.00504307676380589,0.0063419773819069,0.00470045496738668,0.00536183637103316
3360,0.00505361718570668,0.00635146400577862,0.00471073466359742,0.0053719386183609
3370,0.00506399364209991,0.00636103499606735,0.00472067954096766,0.00538190272637831
3380,0.00507420519323195,0.00637068240685736,0.00473026883959141,0.00539171881322691
3390,0.00508423608602295,0.00638039825958013,0.00473949309865682,0.0054013758147533
3400,0.00509405157016698,0.00639017454680036,0.00474836123904178,0.00541086245200304
3410,0.0051036438789272,0.00640000405411494,0.00475684835395541,0.00542016542899919
3420,0.00511303590153434,0.00640987978180235,0.00476497008360532,0.00542929525564734
3430,0.00512222134473623,0.00641979129994125,0.00477270825069321,0.0054382402984569
3440,0.0051311657691963,0.00642972856150087,0.00478005340211109,0.00544698257760275
3450,0.00513983928272374,0.00643968347241949,0.00478702113282428,0.0054555146293225
3460,0.00514826822544554,0.00644964793646636,0.00479358711272103,0.00546383442487764
3470,0.0051564595527287,0.00645961385919945,0.00479976971149024,0.00547194770780613
3480,0.00516439852805246,0.00646957315193175,0.00480555398657873,0.00547984188885432
3490,0.0051720422282059,0.00647951773570385,0.00481093033339333,0.00548749676576769
3500,0.00517938173206541,0.00648943954526046,0.00481592054562249,0.00549491394098279
3510,0.00518645714682249,0.00649932834517718,0.00482050145142072,0.00550209564780679
3520,0.00519326406382751,0.00650917437923891,0.00482469318383453,0.00550904387563365
3530,0.00519976644106872,0.00651897048562425,0.00482848443231064,0.0055157404530012
3540,0.00520593020333275,0.0065287093903881,0.00483186538116542,0.00552216832496209
3550,0.00521178878389185,0.00653838317989007,0.00483486318589277,0.00552834504989157
3560,0.0052173586137307,0.0065479839813943,0.00483745632855743,0.00553426630789414
3570,0.00522262854251387,0.00655750396698602,0.00483966577622438,0.00553993276190809
3580,0.00522755109863765,0.0065669353574717,0.00484148398687551,0.00554532348099495
3590,0.00523211460756848,0.00657627042626109,0.00484290096553433,0.00555042866645463
3600,0.00523637463061827,0.00658550115438995,0.00484394811178279,0.00555527463226367
3610,0.00524032903743819,0.00659461106070083,0.00484460594600345,0.00555984868138082
3620,0.0052439442906707,0.00660359369157322,0.00484489542348856,0.0055641444685775
3630,0.00524718460080913,0.00661244748076207,0.00484481266144184,0.00556814824767101
3640,0.00525008552316404,0.00662116506498855,0.004844347592369,0.00557186606017386
3650,0.0052526726933371,0.00662973915961322,0.00484353455968424,0.00557531547087819
3660,0.00525493990144376,0.00663816256232422,0.00484235637979081,0.00557848628118626
3670,0.00525683888161793,0.00664642815679943,0.00484083318272858,0.00558136674038198
3680,0.00525835426801618,0.00665452891634268,0.00483896454962082,0.00558394924465989
3690,0.0052595529870541,0.00666245790749388,0.00483674065045731,0.00558625051500176
3700,0.00526043506197256,0.00667020237154761,0.00483419706952516,0.00558827816768178
3710,0.00526097213232754,0.00667774802651617,0.00483131918418384,0.00559001311434252
3720,0.00526112898574061,0.00668509368563727,0.00482812504300548,0.00559144923812778
3730,0.00526093892300492,0.00669223895151244,0.00482461815877691,0.00559259867776476
3740,0.00526043489670588,0.00669917747393682,0.00482079032816265,0.00559346756626845
3750,0.00525961570765086,0.00670590302000932,0.00481667447438852,0.0055940644006829
3760,0.0052584353734707,0.00671240947753869,0.00481225961537563,0.00559436815546167
3770,0.0052568746736847,0.00671869085842809,0.00480756148653248,0.00559437567288176
3780,0.00525500664469971,0.00672474130203893,0.00480258664846086,0.00559411153173317
3790,0.00525283293842329,0.00673055507853454,0.00479732846194785,0.00559357215963523
3800,0.00525033141041554,0.0067361118130976,0.00479181659793622,0.00559275327381645
3810,0.0052474690849936,0.0067414046087543,0.00478604333634644,0.00559163901003145
3820,0.00524427396750795,0.00674644006969532,0.00478002203293019,0.00559024535671115
3830,0.00524078354328284,0.00675121587086999,0.00477376137091671,0.00558858692835652
3840,0.00523700004038449,0.00675572706931776,0.00476725615822252,0.00558666108930826
3850,0.00523288271512017,0.00675996887532153,0.00476053246979864,0.00558446135341345
3860,0.00522841014617507,0.00676393665560774,0.00475358536901938,0.0055819773902674
3870,0.0052236537990247,0.00676762593653086,0.00474642590410157,0.00557923521321904
3880,0.00521861736932965,0.00677103240724258,0.00473906399721398,0.0055762379245954
3890,0.00521328465875795,0.00677414787406235,0.00473149575111669,0.00557297609464566
3900,0.00520762580085932,0.00677695167522891,0.00472374353098324,0.00556944033569049
3910,0.00520166202952077,0.00677944575641757,0.00471580466400256,0.00556563748331363
3920,0.00519543256665149,0.00678164049242825,0.00470768807196413,0.00556158704368129
3930,0.00518894022714815,0.00678353253251986,0.00469940413945588,0.00555729229970796
3940,0.00518215246245808,0.00678511871003036,0.00469095009915248,0.00555274042388031
3950,0.00517504941031826,0.00678639604539314,0.00468234469112803,0.00554793004894648
3960,0.00516769105716172,0.00678736174912932,0.00467358699993965,0.00554287993541023
3970,0.00516008508577525,0.00678801322481397,0.00466468408184744,0.00553759413081222
3980,0.00515222028504316,0.0067883480720144,0.00465564615785747,0.00553207150497168
3990,0.00514407016550025,0.00678835091740955,0.00464647143655839,0.00552629750648939
4000,0.00513564908348983,0.00678801183944173,0.00463717527491714,0.00552027873261624
4010,0.00512699585899287,0.00678734149114894,0.00462775806603661,0.00551403180539281
4020,0.00511811340575592,0.00678634660382054,0.00461822531547208,0.00550756177501618
4030,0.00510897636507804,0.00678502591587773,0.00460858662373938,0.00550086296823171
4040,0.00509956661380721,0.00678337838085298,0.00459884105404338,0.00549392868290119
4050,0.00508993263158151,0.00678140316997603,0.00458900093338747,0.00548677891164833
4060,0.00508008479179196,0.00677909967470008,0.00457906760285559,0.00547941735644921
4070,0.00507001583989221,0.00677646750916426,0.00456904536552555,0.00547184290486067
4080,0.00505970273702454,0.00677350651258786,0.00455894290778815,0.00546405071913352
4090,0.00504915382978835,0.00677019467078081,0.00454876007629358,0.00545603619228758
4100,0.00503840623803033,0.00676653427150358,0.00453850658586853,0.00544781569846748
4110,0.00502746280069419,0.00676254541477238,0.00452818446786643,0.005439397561111
4120,0.00501630433403255,0.00675822980310521,0.00451779719027058,0.00543077710913611
4130,0.00500491481536889,0.00675358856296225,0.00450735236785359,0.00542195191539491
4140,0.00499333237672462,0.00674862305986935,0.00449685062064045,0.00541293535241147
4150,0.00498156912021088,0.00674333490002986,0.00448629949103823,0.00540373450375966
4160,0.00496962101750067,0.0067377259318161,0.00447570154402166,0.00539434949777948
4170,0.00495746878938962,0.00673179824713466,0.00446505979087053,0.0053847756091316
4180,0.0049451162492551,0.0067255467533914,0.00445438071026855,0.00537501457097168
4190,0.00493259801437679,0.00671896096117983,0.00444366574975464,0.00536507490843709
4200,0.00491991696795632,0.00671205231210227,0.00443292070550463,0.00535496332852107
4210,0.00490705952175938,0.00670483686842259,0.00442214860387777,0.00534468166468658
4220,0.00489401252633009,0.00669731808839013,0.00441135238561008,0.00533422766677676
4230,0.00488080525700646,0.00668949967898001,0.00440053736963549,0.00532361410187399
4240,0.00486745078801073,0.00668138559595241,0.00438970594402924,0.00531284744266413
4250,0.00485394791940179,0.00667298004372608,0.00437886254509805,0.00530193016940864
4260,0.0048402819073651,0.00666428747506053,0.0043680106444072,0.00529086000894428
4270,0.00482645390945106,0.00665531259054139,0.00435715350576924,0.00527964000192056
4280,0.00481249507468044,0.00664604698619138,0.00434629525184779,0.00526827910423987
4290,0.00479840859853185,0.00663649270710828,0.00433543936972909,0.00525678022512307
4300,0.0047841863473339,0.00662666875045443,0.00432458926628681,0.00524514812135838
4310,0.00476981923624646,0.00661658564086861,0.00431374886251002,0.00523338457987503
4320,0.00475532901348813,0.00660624942941643,0.00430292214655098,0.00522150019648518
4330,0.00474072878466721,0.00659566640524028,0.00429211194780253,0.00520950237923667
4340,0.00472601987801345,0.00658484309317309,0.0042813230359509,0.00519739533571248
4350,0.00471119323332917,0.00657378625110581,0.00427055805664199,0.00518517918035899
4360,0.00469624955377488,0.00656250286710513,0.00425982136702858,0.00517285792930287
4370,0.00468121479031689,0.00655099859927628,0.00424911808665117,0.00516044382541478
4380,0.00466609266822913,0.00653926922947213,0.00423844955913666,0.00514793715227931
4390,0.0046508804689902,0.00652732579596234,0.00422782202016505,0.00513534276170587
4400,0.00463557451593441,0.00651518851652866,0.00421723756219059,0.00512266686488455
4410,0.00462019013221653,0.00650286558535404,0.0042067009129222,0.00510991887683092
4420,0.00460473895277867,0.00649036539956577,0.0041962187299861,0.00509710769411018
4430,0.00458922431525576,0.00647769655413968,0.00418579056576686,0.0050842371450541
4440,0.00457364396518064,0.0064648678365318,0.00417542427733036,0.0050713120263476
4450,0.00455800059143622,0.00645188822103722,0.00416512156001925,0.0050583367908309
4460,0.00454231227449647,0.006438766862876,0.00415488736704155,0.00504532216813801
4470,0.00452658326569295,0.00642550925784059,0.00414473028843071,0.00503227427065475
4480,0.00451081588106945,0.00641212224878872,0.00413464766972488,0.00501919526652769
4490,0.00449501288286654,0.00639862082501002,0.00412464908922832,0.00500609426570163
4500,0.00447918425458647,0.00638501902697368,0.00411473612836365,0.00499297980330793
4510,0.00446333800709791,0.00637132688448876,0.00410491354470771,0.00497985947876479
4520,0.00444747855418887,0.00635755455991414,0.00409519176316775,0.00496674162575692
4530,0.00443161100179435,0.00634371234001392,0.00408556621591818,0.00495362985257548
4540,0.0044157424574248,0.00632981062756143,0.00407604790136105,0.00494053366211576
4550,0.00439987994573959,0.0063158599326963,0.00406663850587375,0.00492745946143655
4560,0.00438402794575736,0.00630187086403913,0.00405734212461759,0.00491441364480469
4570,0.00436819278688839,0.00628785363312129,0.00404817093086694,0.00490140578362554
4580,0.00435238389993253,0.00627382050699675,0.00403911855295034,0.00488844098662654
4590,0.00433660723070053,0.00625978447585785,0.00403019706820684,0.00487552959158841
4600,0.00432086469934666,0.00624575663540774,0.00402140843680225,0.00486267659051889
4610,0.00430516069737341,0.00623174795705128,0.00401275558574697,0.00484988808005722
4620,0.00428950700012605,0.00621776944323325,0.00400425233096774,0.00483717625810901
4630,0.00427391656505764,0.00620383211679743,0.00399589048736517,0.00482454638974008
4640,0.00425838354828227,0.00618994701017647,0.00398768281524466,0.00481200445790113
4650,0.00424291173622864,0.00617612515442227,0.00397963169830143,0.00479955619631744
4660,0.00422750980889697,0.00616237915717758,0.00397173835152326,0.00478720910586594
4670,0.00421219298546933,0.00614872552635944,0.00396401801482602,0.00477497884221826
4680,0.00419696473175388,0.0061351753398106,0.00395646073659447,0.00476286693605298
4690,0.00418181879648788,0.00612173554695535,0.00394907946309155,0.00475087793551159
4700,0.00416675892467741,0.00610841695662118,0.00394187712502063,0.00473901766877307
4710,0.00415180111788309,0.00609523029735863,0.00393485269183578,0.00472729470235917
4720,0.00413696295160427,0.00608218620559462,0.00392802249624236,0.00471572388448042
4730,0.00412222818942456,0.0060692952137434,0.00392137494122996,0.00470429944813264
4740,0.0041075978267324,0.00605656773828833,0.00391492258913367,0.00469302938471813
4750,0.00409308089344539,0.00604401406784788,0.00390866900249784,0.0046819213212637
4760,0.00407869642230546,0.00603165271468792,0.0039026104378839,0.0046709865249591
4770,0.00406444698567515,0.00601949980148375,0.00389676388666351,0.00466023689127414
4780,0.00405031727330737,0.00600755807341835,0.00389111630928555,0.00464966388533709
4790,0.00403630978508372,0.00599583256460159,0.00388567928107889,0.0046392738769214
4800,0.00402244176311318,0.00598433262971718,0.00388045702696103,0.00462907713993046
4810,0.00400873317761156,0.0059730674145635,0.00387544274651897,0.00461908111289801
4820,0.00399516116059534,0.0059620458445997,0.00387065357136812,0.00460928685885439
4830,0.00398172241429584,0.00595127661362451,0.00386607530097238,0.00459969144296424
4840,0.00396842446003853,0.00594076817260291,0.00386171793492211,0.00459030352252118
4850,0.00395528743915895,0.00593052926450221,0.00385758632042072,0.00458113434136063
4860,0.0039423142491979,0.00592058573621781,0.00385367043152599,0.00457219013898056
4870,0.00392948140931129,0.00591094702605616,0.00384998696406497,0.0045634717998108
4880,0.00391678978022973,0.0059016023162114,0.00384652090397941,0.00455497100014018
4890,0.00390425499125606,0.00589255851269273,0.00384328015162784,0.00454669788519221
4900,0.00389189668670337,0.00588382220759222,0.00384027005175886,0.00453866298201815
4910,0.00387968964276384,0.00587539966978549,0.00383747740136902,0.00453085557130612
4920,0.00386762592051696,0.00586729683593104,0.00383491785996548,0.00452328020547116
4930,0.00385571027901671,0.00585951930178215,0.0038325759925832,0.00451593519112735
4940,0.00384396114340729,0.00585207231382472,0.00383045719141353,0.00450883021621518
4950,0.00383238222429364,0.00584496964897415,0.0038285670805402,0.00450197298460266
4960,0.00382094462232212,0.00583822966104414,0.00382688957111581,0.00449535461816069
4970,0.00380964749990096,0.00583184852748378,0.00382543869859168,0.00448897824199214
4980,0.00379850278470576,0.00582581615732909,0.0038241990187122,0.00448283932024902
4990,0.00378752721274401,0.00582013572430207,0.00382317316395583,0.00447694536700064
5000,0.0037766970818952,0.00581481000603445,0.00382236672502929,0.00447129127098631
5010,0.00376600081651472,0.005809841378967,0.00382176126746087,0.00446586782098086
5020,0.00375544003717723,0.00580523181369334,0.00382136866652054,0.0044606801724637
5030,0.00374502917475168,0.00580098287075703,0.00382117387075982,0.00445572863875618
5040,0.0037347723862772,0.00579709569691059,0.00382117669066703,0.00445101492461827
5050,0.00372463946574022,0.00579358886779158,0.00382138228498557,0.00444653687283912
5060,0.00371462818269135,0.00579046947565876,0.00382177064756981,0.00444228943530664
5070,0.00370474583334389,0.00578771763417085,0.00382235104643022,0.00443827150464832
5080,0.00369500441963374,0.00578532746791539,0.00382310918778871,0.00443448035844595
5090,0.00368538447881172,0.00578329778788938,0.00382404220444714,0.00443090815704941
5100,0.00367587290963593,0.00578162697965427,0.00382515435795228,0.00442755141574749
5110,0.00366646869213044,0.00578031300373984,0.00382642504117504,0.00442440224568177
5120,0.00365718105206377,0.00577935339656243,0.00382786058998997,0.00442146501287206
5130,0.0036480135945946,0.00577874527185896,0.00382944777200054,0.00441873554615137
5140,0.00363893929752642,0.0057784891062341,0.00383118139352873,0.00441620326576308
5150,0.00362995513487786,0.00577859837437916,0.0038330643167067,0.00441387260865457
5160,0.00362106405502955,0.00577906654297584,0.00383507644386784,0.00441173568062441
5170,0.00361227268093694,0.00577986884454168,0.00383722100226951,0.00440978750924938
5180,0.00360356699625932,0.00578100010736348,0.00383948604586586,0.00440801771649622
5190,0.00359493496244577,0.00578245476161247,0.00384186459495333,0.00440641810633719
5200,0.00358637403331829,0.00578422684505738,0.00384435761182356,0.00440498616339974
5210,0.00357788831728814,0.0057863100092687,0.00384694668504288,0.00440371500386657
5220,0.0035694797705565,0.00578869752630798,0.00384963192217488,0.00440260307301312
5230,0.0035611282428357,0.00579138229589515,0.00385240280031653,0.00440163777968246
5240,0.00355283065729229,0.00579436620449317,0.00385525124839258,0.00440081603672601
5250,0.00354458684939607,0.00579764946308304,0.00385817587569395,0.00440013739605769
5260,0.00353639872195502,0.00580121273653648,0.00386116111536024,0.00439959085795058
5270,0.00352825754469072,0.00580503849975791,0.00386420411584685,0.00439916672009849
5280,0.00352015458784466,0.0058091177522124,0.00386729586042775,0.00439885606682827
5290,0.00351208710250406,0.00581344118316189,0.00387042796252376,0.0043986520827299
5300,0.00350405536463901,0.00581799918244404,0.00387359618103266,0.00439855024270524
5310,0.00349605916693769,0.00582278185162324,0.00387678905361247,0.00439854335739113
5320,0.00348808707056426,0.00582777901550039,0.00388000101508755,0.00439862236705073
5330,0.00348013667144539,0.00583298023396781,0.00388322445020728,0.00439878045187349
5340,0.00347220641703114,0.00583838451924115,0.00388645154522627,0.00439901416049952
5350,0.00346429526261475,0.00584398211825376,0.00388967529238673,0.00439931755775174
5360,0.00345639877572504,0.00584974817199565,0.00389288874487829,0.00439967856419966
5370,0.00344851267758395,0.00585567053127601,0.00389608427280242,0.00440008916055412
5380,0.00344063515498609,0.005861737533287,0.00389925543930731,0.00440054270919347
5390,0.00343276473648822,0.00586793734022461,0.00390239589072915,0.00440103265581399
5400,0.00342489963049784,0.0058742579533738,0.00390549638091815,0.0044015513215966
5410,0.00341703661715994,0.00588068722737612,0.00390855424651443,0.00440209269701683
5420,0.00340917446296556,0.00588721288466223,0.00391156070594638,0.00440264935119139
5430,0.00340131193541656,0.00589382373448852,0.00391451026787677,0.00440321531259395
5440,0.00339344749864483,0.00590050885603503,0.00391739879968941,0.00440378505145642
5450,0.00338557992032684,0.00590725277629392,0.00392021547808017,0.00440434939156697
5460,0.00337770892019215,0.00591403908300196,0.00392296150080031,0.00440490316799814
5470,0.00336983410393508,0.00592085504639413,0.00392562787597996,0.00440543900876973
5480,0.00336195471369384,0.00592768790663451,0.00392820985329573,0.00440595082454136
5490,0.00335406998619633,0.00593452488887793,0.00393070608792133,0.00440643365433187
5500,0.00334618110847389,0.00594135321831576,0.00393310493712456,0.00440687975463807
5510,0.00333828855196668,0.00594816013518836,0.00393541088445196,0.004407286523869
5520,0.00333039267713331,0.00595493290974719,0.00393761562601995,0.00440764707096682
5530,0.00332249404718585,0.00596165598350731,0.00393971501242362,0.00440795501437226
5540,0.00331459407422336,0.0059683133585113,0.00394171080482142,0.00440820607918536
5550,0.00330669432993278,0.00597489382666009,0.00394359135228751,0.00440839316962679
5560,0.00329879597766576,0.00598138614649523,0.00394536374230568,0.00440851528882222
5570,0.00329090094911462,0.00598777803447461,0.00394702114618358,0.00440856670992427
5580,0.00328301230241806,0.00599405733671301,0.00394855996997937,0.00440854320303681
5590,0.00327513168340751,0.00600021204281495,0.00394998511430158,0.00440844294684135
5600,0.00326726075536928,0.00600623029949483,0.00395128573826009,0.0044082589310414
5610,0.00325940206022217,0.00601210042397034,0.00395247079647764,0.00440799109355672
5620,0.00325156044133564,0.00601780988940817,0.0039535355523669,0.00440763529437024
5630,0.00324374032931905,0.00602333718749075,0.00395447703795818,0.00440718485158932
5640,0.00323594161160607,0.00602866799453794,0.00395530302700312,0.00440663754438238
5650,0.00322816685682891,0.00603380275690611,0.00395600426698694,0.00440599129357399
5660,0.00322042179042052,0.00603873097451789,0.00395659084042532,0.00440524786845458
5670,0.00321271550534806,0.0060434424020734,0.00395706050355577,0.00440440613699241
5680,0.00320504725233217,0.00604792706001286,0.00395741111091312,0.00440346180775272
5690,0.00319741823935984,0.00605217524513362,0.00395765275065035,0.0044024154117146
5700,0.00318983303563192,0.00605617754085286,0.00395777845289903,0.0044012630097946
5710,0.00318230210319646,0.00605992482710738,0.00395779873556854,0.0044000085552908
5720,0.00317483421745346,0.00606340075143152,0.00395771400298399,0.00439864965728965
5730,0.00316742329006303,0.00606658538232755,0.00395752325212876,0.00439717730817312
5740,0.00316007289429961,0.0060694766855106,0.00395723806353234,0.00439559588111418
5750,0.00315279266276897,0.00607207751090525,0.00395685432143279,0.00439390816503567
5760,0.00314559892560143,0.00607438054726608,0.00395638237553149,0.004392120616133
5770,0.0031384872673099,0.00607637883672442,0.00395582517731184,0.00439023042711539
5780,0.00313145599740145,0.00607806578135903,0.00395518329390456,0.00438823502422168
5790,0.00312451092547493,0.00607943514934461,0.00395446876163847,0.00438613827881934
5800,0.00311766837192835,0.00608048108067509,0.00395368073637224,0.00438394339632523
5810,0.00311094339289747,0.00608119809245892,0.00395282891699231,0.0043816568007829
5820,0.00310431971726365,0.006081564767341,0.00395191845317866,0.00437926764592777
5830,0.00309780134827799,0.00608156700688024,0.00395095198958905,0.00437677344824909
5840,0.00309140103236172,0.00608122170360719,0.00394994083192946,0.00437418785596612
5850,0.00308514228155022,0.00608052852674339,0.00394888764918826,0.00437151948582729
5860,0.00307901735376138,0.00607948415842087,0.00394780114780277,0.00436876755332834
5870,0.00307301897670587,0.00607808568170809,0.00394668810463774,0.00436593092101723
5880,0.00306715301217306,0.00607633058226456,0.00394555378996162,0.00436301246146641
5890,0.0030614407340254,0.00607421674956211,0.00394440751872614,0.00436002166743788
5900,0.00305590540584857,0.00607174247767441,0.00394325552628982,0.00435696780327093
5910,0.00305051735067369,0.00606890150430974,0.00394210533281685,0.00435384139593343
5920,0.00304528034614489,0.00606567615494268,0.00394096459082259,0.00435064036397005
5930,0.00304020879382991,0.0060620667164551,0.00393984173730168,0.00434737241586223
5940,0.00303533205034833,0.00605809428247835,0.00393874284517138,0.00434405639266602
5950,0.00303064062372673,0.00605375937908378,0.00393767757866875,0.00434069252715975
5960,0.00302611939942181,0.00604906293021644,0.00393665221939105,0.00433727818300976
5970,0.00302177299904459,0.00604400625496558,0.00393567441737232,0.00433381789046083
5980,0.00301762576955593,0.00603859106443208,0.00393475625679895,0.00433032436359566
5990,0.00301371035729933,0.00603281945819656,0.00393389941012639,0.00432680974187409
6000,0.00300998224603001,0.00602669392039231,0.00393311664899434,0.00432326427180555
6010,0.00300644435411542,0.00602020564819111,0.00393241308724455,0.00431968769651703
6020,0.00300311095663464,0.00601334612554558,0.00393179543038866,0.00431608417085629
6030,0.00300001484278145,0.00600613372246845,0.0039312797728724,0.00431247611270743
6040,0.00299714693943922,0.00599858252908815,0.00393086240200726,0.00430886395684488
6050,0.00299448309311895,0.00599069706278472,0.00393055870632233,0.00430524628740867
6060,0.00299202559407907,0.0059824821875644,0.00393037284007264,0.00430162687390537
6070,0.00298979936530909,0.0059739431070099,0.00393030962267985,0.00429801736499962
6080,0.00298784618575122,0.00596508535688265,0.00393038909933712,0.00429444021399033
6090,0.00298610761325174,0.0059559147973819,0.00393060176973923,0.00429087472679096
6100,0.00298458519840091,0.00594643728580153,0.0039309648758035,0.00428732912000198
6110,0.00298329136500667,0.0059366444790571,0.00393148207238791,0.00428380597215056
6120,0.0029822592638827,0.00592653698784494,0.00393215542338321,0.00428031722503695
6130,0.00298148225779806,0.00591614549840565,0.00393300747231897,0.00427687840950756
6140,0.00298092750153714,0.0059054775039811,0.00393402439452298,0.00427347646668041
6150,0.00298059569418969,0.00589454075980901,0.00393522381940178,0.00427012009113349
